Episode,MULDER,SCULLY
S4E1,1,5
S4E2,2,3
S4E3,8,3
S4E4,1,4
S4E5,3,1
S4E6,7,6
S4E8,0,2
S4E9,2,1
S4E10,1,1
S4E11,4,4
S4E12,0,1
S4E13,4,17
S4E14,6,11
S4E15,3,4
S4E16,3,2
S4E17,5,7
S4E18,3,1
S4E19,3,2
S4E20,17,9
S4E22,7,7
S4E23,5,1
S4E24,1,3
