Episode,MULDER,SCULLY
S1E1,0.8619523433762054,0.8771988853710156
S1E2,0.8623498923468145,0.864232123363673
S1E3,0.858787987361391,0.8386008965373285
S1E4,0.8634548385735852,0.8836595420581862
S1E5,0.8627742570310103,0.8574685855721008
S1E6,0.8585546318923857,0.8646109041216833
S1E7,0.8899983626120804,0.885723778306916
S1E8,0.8456958264084485,0.8738790699182638
S1E9,0.870997374634153,0.8882698254429926
S1E10,0.8399684818548055,0.862048019692588
S1E11,0.8636453176051141,0.8417180407150948
S1E12,0.9090297652872353,0.8273337728105339
S1E13,0.8190708211097625,0.8313011764493706
S1E14,0.8452192061993055,0.8671988411625228
S1E15,0.8740794316798532,0.8445064946414774
S1E16,0.8099908372695144,0.833170451955307
S1E17,0.8332545257325942,0.8307345062853705
S1E18,0.8512588842856985,0.8463291502895961
S1E19,0.8440731399364937,0.8406596573345756
S1E20,0.8004806153706336,0.8148633789377182
S1E21,0.8399307578278215,0.8381552991977784
S1E22,0.8696387094286474,0.8616300986693763
S1E23,0.8456446561468594,0.8600434546209206
