Episode,MULDER,SCULLY
S6E1,3.8265060240963855,3.953420669577875
S6E2,3.7320675105485233,4.181430096051227
S6E3,3.7060301507537687,3.5450874831763124
S6E4,4.127358490566038,4.140280561122244
S6E5,3.953488372093023,3.7701342281879193
S6E6,3.9470319634703195,4.2111716621253406
S6E7,4.153039832285115,3.9917808219178084
S6E8,3.8588807785888077,3.883426966292135
S6E9,3.7540983606557377,3.804102564102564
S6E10,3.831345826235094,3.788349514563107
S6E11,4.0,3.9391143911439115
S6E12,3.8433014354066986,4.189597315436242
S6E13,3.963317384370016,4.248175182481752
S6E14,3.986172218730358,3.8478396994364434
S6E15,3.4076923076923076,3.622950819672131
S6E16,3.8341143392689783,3.8926767676767677
S6E17,3.984352773826458,4.093525179856115
S6E18,3.896551724137931,3.88646288209607
S6E20,3.8862102217936356,4.023102310231023
S6E21,4.17621776504298,4.168503937007874
S6E22,3.7855917667238423,3.905982905982906
