Episode,MULDER,SCULLY
S4E1,3.590308370044053,3.912453760789149
S4E2,4.109077598828697,4.20368574199806
S4E3,4.111899133175729,4.237138263665595
S4E4,4.351931330472103,4.430508474576271
S4E5,4.11542730299667,4.28
S4E6,4.386729857819906,4.405978784956606
S4E8,3.8854688618468147,3.8996865203761755
S4E9,3.941336971350614,3.9597902097902096
S4E10,4.145695364238411,4.3522727272727275
S4E11,4.330058939096268,4.2371584699453555
S4E12,3.997275204359673,4.13175355450237
S4E13,4.2320855614973265,3.9583702391496898
S4E14,4.210991787744788,4.3418803418803416
S4E15,3.8989983305509184,3.734061930783242
S4E16,3.9913606911447084,4.011056511056511
S4E17,4.001668056713928,4.02
S4E18,3.9009111617312073,4.132440476190476
S4E19,4.14209726443769,4.069128787878788
S4E20,3.893302180685358,4.120384047267356
S4E22,3.907250163291966,3.9689984101748808
S4E23,3.5308764940239046,4.158510638297872
S4E24,4.061904761904762,4.099624060150376
