Episode,MULDER,SCULLY
S6E1,7.217391304347826,8.178571428571429
S6E2,7.523809523809524,7.940677966101695
S6E3,6.982456140350878,6.243697478991597
S6E4,9.217391304347826,10.395833333333334
S6E5,6.142857142857143,7.544303797468355
S6E6,8.488372093023257,9.061728395061728
S6E7,9.173076923076923,8.11111111111111
S6E8,5.554054054054054,7.655913978494624
S6E9,7.176470588235294,6.964285714285714
S6E10,6.670454545454546,7.463768115942029
S6E11,8.366666666666667,7.633802816901408
S6E12,6.48062015503876,9.770491803278688
S6E13,8.830985915492958,8.22
S6E14,9.09142857142857,7.752427184466019
S6E15,8.125,5.228571428571429
S6E16,8.145038167938932,8.703296703296703
S6E17,6.632075471698113,8.6875
S6E18,6.842696629213483,9.16
S6E20,9.176991150442477,7.973684210526316
S6E21,8.725,8.58108108108108
S6E22,7.379746835443038,7.917293233082707
