Episode,MULDER,SCULLY
S4E1,6.81,8.447916666666666
S4E2,7.895953757225434,6.782894736842105
S4E3,9.330882352941176,9.283582089552239
S4E4,8.381294964028777,8.805970149253731
S4E5,10.6,9.539473684210526
S4E6,8.373015873015873,8.714285714285714
S4E8,7.164102564102564,8.779816513761467
S4E9,8.623529411764705,7.526315789473684
S4E10,8.779069767441861,13.26027397260274
S4E11,7.485294117647059,8.472222222222221
S4E12,7.0576923076923075,7.757352941176471
S4E13,11.265060240963855,7.950704225352113
S4E14,8.420212765957446,8.09433962264151
S4E15,8.874074074074073,10.073394495412844
S4E16,8.521472392638037,7.017241379310345
S4E17,8.751824817518248,9.615384615384615
S4E18,8.055045871559633,8.842105263157896
S4E19,8.952380952380953,8.873949579831933
S4E20,8.794520547945206,8.84967320261438
S4E22,8.649717514124294,8.616438356164384
S4E23,6.275,8.545454545454545
S4E24,8.63013698630137,9.094017094017094
