Episode,MULDER,SCULLY
S1E1,9.052287581699346,9.068181818181818
S1E2,10.258064516129032,9.576470588235294
S1E3,8.330827067669173,8.623529411764705
S1E4,9.079710144927537,9.456521739130435
S1E5,7.803030303030303,7.829545454545454
S1E6,6.961240310077519,6.7023809523809526
S1E7,8.189349112426035,7.43125
S1E8,8.188034188034187,7.569230769230769
S1E9,6.233009708737864,6.911111111111111
S1E10,6.965986394557823,7.821138211382114
S1E11,7.62280701754386,9.294117647058824
S1E12,8.723684210526315,9.34
S1E13,8.276190476190477,6.683168316831683
S1E14,7.930434782608696,5.988505747126437
S1E15,7.155688622754491,8.431818181818182
S1E16,8.409090909090908,9.0625
S1E17,7.674418604651163,9.13888888888889
S1E18,8.28888888888889,9.26388888888889
S1E19,7.583333333333333,7.533333333333333
S1E20,9.607142857142858,8.923076923076923
S1E21,8.956896551724139,8.683673469387756
S1E22,8.606299212598426,9.445544554455445
S1E23,7.479674796747967,7.80327868852459
