Episode,MULDER,SCULLY
S3E1,9.44,7.017699115044247
S3E2,8.0625,8.293103448275861
S3E3,6.373134328358209,7.419117647058823
S3E4,9.572519083969466,9.376470588235295
S3E5,8.037593984962406,6.91919191919192
S3E6,8.558558558558559,6.815126050420168
S3E7,8.401574803149606,8.063157894736841
S3E8,6.830645161290323,9.783333333333333
S3E9,9.00709219858156,7.464285714285714
S3E10,7.586666666666667,7.84472049689441
S3E11,8.256944444444445,7.828220858895706
S3E12,9.525114155251142,8.338842975206612
S3E13,9.170212765957446,9.459016393442623
S3E14,8.506666666666666,7.120300751879699
S3E15,8.127272727272727,9.755813953488373
S3E16,8.833333333333334,7.39
S3E17,7.315789473684211,5.482142857142857
S3E18,7.404580152671755,7.7650273224043715
S3E19,7.350364963503649,8.357798165137615
S3E20,10.337662337662337,11.955223880597014
S3E21,6.947916666666667,8.080246913580247
S3E22,9.907563025210084,7.911111111111111
S3E23,8.044052863436123,7.9
S3E24,9.37864077669903,9.228070175438596
