Episode,MULDER,SCULLY
S5E2,11.344827586206897,11.0
S5E3,8.703030303030303,8.537037037037036
S5E4,6.34065934065934,5.780141843971631
S5E5,1.0,8.095238095238095
S5E6,8.066666666666666,8.513157894736842
S5E7,7.645833333333333,7.282051282051282
S5E8,6.684848484848485,6.803921568627451
S5E9,8.81060606060606,8.627450980392156
S5E10,6.096385542168675,5.529801324503311
S5E11,6.088235294117647,4.923076923076923
S5E12,8.110047846889952,7.5602409638554215
S5E13,10.117647058823529,8.366197183098592
S5E14,9.329896907216495,8.898305084745763
S5E16,7.775,8.639344262295081
S5E17,7.545454545454546,7.613496932515337
S5E18,6.0,6.796875
S5E19,6.978571428571429,7.023529411764706
