Episode,MULDER,SCULLY
S5E2,0.5289514866979655,0.44497991967871486
S5E3,0.4065934065934066,0.5414746543778802
S5E4,0.49740484429065746,0.5042527339003645
S5E5,0.3333333333333333,0.44820441988950277
S5E6,0.5704809286898839,0.5385802469135802
S5E7,0.48893166506256014,0.46307884856070086
S5E8,0.45876777251184836,0.555052790346908
S5E9,0.45635263612791704,0.5073779795686719
S5E10,0.5477582846003899,0.5041916167664671
S5E11,0.5673534072900158,0.5376106194690266
S5E12,0.4405850091407678,0.49112903225806454
S5E13,0.4904522613065327,0.5492227979274611
S5E14,0.5321100917431193,0.4622918707149853
S5E16,0.4398406374501992,0.5763358778625954
S5E17,0.5137211855104281,0.43684633950120677
S5E18,0.5138539042821159,0.4753157290470723
S5E19,0.4779938587512794,0.559463986599665
