Episode,MULDER,SCULLY
S6E1,0.469910371318822,0.500768049155146
S6E2,0.48712206047032475,0.5190582959641256
S6E3,0.5740740740740741,0.4682080924855491
S6E4,0.7536945812807881,0.6223628691983122
S6E5,0.9761904761904762,0.5571428571428572
S6E6,0.5053868756121449,0.5244956772334294
S6E7,0.6140350877192983,0.6057971014492753
S6E8,0.6194225721784777,0.5322338830584707
S6E9,0.6333333333333333,0.4658721560130011
S6E10,0.5261261261261261,0.5638297872340425
S6E11,0.597457627118644,0.572289156626506
S6E12,0.5177215189873418,0.5077989601386482
S6E13,0.5892255892255892,0.5519399249061326
S6E14,0.4585006693440428,0.43359893758300133
S6E15,0.7479674796747967,0.6666666666666666
S6E16,0.4737903225806452,0.49800796812749004
S6E17,0.5324283559577677,0.5229257641921398
S6E18,0.5304347826086957,0.5360983102918587
S6E20,0.5040816326530613,0.7043795620437956
S6E21,0.5509893455098934,0.541871921182266
S6E22,0.5457875457875457,0.49950248756218907
