Episode,MULDER,SCULLY
S4E1,0.518578352180937,0.49667994687915007
S4E2,0.4618867924528302,0.5257836198179979
S4E3,0.4852817493692178,0.5084745762711864
S4E4,0.4858369098712446,0.47675401521555366
S4E5,0.49176470588235294,0.5146198830409356
S4E6,0.5080113100848256,0.5201923076923077
S4E8,0.4459665144596651,0.4656319290465632
S4E9,0.5466284074605452,0.5350089766606823
S4E10,0.5214477211796247,0.5149892933618844
S4E11,0.5063414634146342,0.4923913043478261
S4E12,0.5416666666666666,0.5070281124497992
S4E13,0.528969957081545,0.4755244755244755
S4E14,0.45212428662016485,0.4786986831913246
S4E15,0.4407079646017699,0.44197292069632493
S4E16,0.4233687405159332,0.5032341526520052
S4E17,0.4409660107334526,0.5015974440894568
S4E18,0.5085365853658537,0.4603299293008641
S4E19,0.4540367705835332,0.48166501486620417
S4E20,0.4786885245901639,0.5003825554705432
S4E22,0.3977042538825118,0.4488778054862843
S4E23,0.4238197424892704,0.39453125
S4E24,0.540133779264214,0.48830409356725146
